Url,NameOfPainting,ArtistName,Size,Price,Views,Favorites,Medium,PaintingSurface,ArtistCountry,ShipmentMode,ArtistRecognition,Keywords,Date,Subject
"https://www.saatchiart.com/art/Painting-Cool-Water-1/814423/3446908/view","Cool Water 1","Michelle Woolley Sauter","1440","1970","75","7","Acrylic","Canvas","United States","Artist featured in a collection","Ships in a tube","oversize, beach, sand, sea, seaside, sky, blue, water, coastal living, aqua, abstract, ocean","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Hells-Canyon-A-place-in-the-sun/413566/2536800/view","Hells Canyon - A place in the sun","Lori Latham","300","880","631","6","Acrylic","Canvas","United States","Artist featured in a collection","Ships in a cardboard box","river, warm, hells canyon, abstract, rafting, landscape","2014.05.28","Landscape"
"https://www.saatchiart.com/art/Painting-Dendropanax-morbifera-11/786228/3488857/view","Dendropanax morbifera 11","Soyeun Park","3246.08","8800","89","11","Color ink on korea paper","Wood","South Korea","Artist featured in a collection","Ships in a crate","space, korea paper, construction, Brown Swimming Crab, soyeun park, hanji, home, Dendropanax morbifera 11, Natural Hanji Dyeing, Park Soyeun, nature","2016.12.31","Nature"
"https://www.saatchiart.com/art/Painting-Subsistence/392516/2370472/view","Subsistence","Jacob Lucas","2640","1110","620","14","Oil","Canvas","United Kingdom","","Ships in a crate","plants, positive, space, trees, colour, depth, abstract, juxtaposition, landscape, light, negative","2014.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-Showcase-2014/608721/2101222/view","Showcase 2014","Kalina Danailova","7492.62","1990","1569","25","Acrylic","Canvas","Italy","Artist featured in a collection","Ships in a tube","big, richness, table, bread, white, wine, candle, dinner, dripping, food, love","2014.07.06","Food"
"https://www.saatchiart.com/art/Painting-Grasmere-Riverside-Water-Lake-Abstract-N-1812-14/91068/3516491/view","Grasmere Riverside - Water - Lake [Abstract N° 1812 -14]","Koen Lybaert","812.69","1735","180","15","Oil","Paper","Belgium","Featured in Inside The Studio","Ships in a crate","riverside, Grasmere, water,  nature, abstract, lake","2016.12.31","Nature"
"https://www.saatchiart.com/art/Painting-Mnajdra/200216/2801254/view","Mnajdra","Karin Merx","185.26","880","288","11","Oil","Canvas, Other","United Kingdom","","Ships in a cardboard box","painting, abstract, music, mysterious, oil","1997.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-The-Moth/815687/3558852/view","The Moth","Abigail Bowen","1552.36","2410","9","5","Oil","Canvas","United Kingdom","Artist featured in a collection","Ships in a cardboard box","sea, sky, swimming, water, weightless, clouds, dreamy, drips, mindscape, flying, imagination, nature","2016.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-China-landscape-in-violet-colours/781213/2470930/view","China landscape in violet colours","Irina Afonskaya","97.94","240","473","8","Watercolor","Paper","Bulgaria","","Ships in a cardboard box","purple, scenic, tradition, traditional, violet, chinese, china, culture, hill, house, landscape, mountain","2012.06.25","Landscape"
"https://www.saatchiart.com/art/Painting-Wave-Ahead-of-the-summer/763680/2616696/view","Wave. Ahead of the summer.","Anatolii Varvarov","3865.68","4110","1002","22","Oil","Canvas","Ukraine","Artist featured in a collection","Ships in a crate","paper, sports, boat, surf, surfing, bravery, The Winner, comb, emerald green, element, ocean","2014.12.31","Seascape"
"https://www.saatchiart.com/art/Painting-Painting-Number-04/315283/3418104/view","Painting Number 04","Jay Rechsteiner","2889.6","3410","92","6","Gouache, Acrylic, Ballpoint Pen, Marker, Pastel","Canvas","United Kingdom","Artist featured in a collection","Ships in a crate","white, yellow, concrete, experimental, abstract, minimal, orange","2016.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Hotaru/327055/3303828/view","Hotaru","Alicia LaChance","1728","4240","462","24","Acrylic, Oil, Gesso, fresco, oil glaze","Canvas, Wood, Other","United States","Artist featured in a collection","Ships in a crate","red, black, botanical, white, interior design, contemporary, japonisme, old world, alicia lachance, fresco, landscape, modern","2015.12.31","Botanic"
"https://www.saatchiart.com/art/Painting-Whispers-feathers-fly-Downy-drowsily-rippled-venus-Daisies-reflecting-gold-and-her-pink-starlight-stroke-echoed/711993/2096867/view","Whispers, feathers fly. Downy drowsily rippled venus. Daisies reflecting gold and her pink starlight stroke echoed","melissa herrington","4320","8700","1907","50","Acrylic, Watercolor, charcoal","Canvas","United States","Artist featured in a collection","","pink, white, netural, daughter of the wind, flower, natural","2014.02.02","Floral"
"https://www.saatchiart.com/art/Painting-Snacks/342825/3222706/view","Snacks","Mathew Tucker","572","2750","338","22","Oil","Canvas","United States","Featured in Invest in Art","Ships in a cardboard box","painting, place, red, sidewalk, Cityscape, orange","2015.12.31","Places"
"https://www.saatchiart.com/art/Painting-All-in-our-hands/733440/3245019/view","All in our hands.","Z E D","761.76","3350","412","9","Oil","Canvas","United States","Artist featured in a collection","Ships in a cardboard box","red, yellow, zentsik, girl, old","2015.12.31","Classical mythology"
"https://www.saatchiart.com/art/Painting-9-20-16-4-untitled/953353/3509279/view","9.20.16.4/untitled","sheldon greenberg","1600","3210","50","5","Acrylic, Oil, Screenprinting","Canvas, Wood","United States","","Ships in a crate","mid century, blue, stripes, dark, architecture, orange","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Blue-1/743641/3450818/view","Blue 1","Liz Barber","1728","3860","257","35","Gouache, Acrylic, Watercolor, Ink, Oil","Canvas, Wood","United States","Featured in Inside The Studio","Ships in a tube","acrylic, pastel, blue, white, yellow, Jackson Pollock, aqua, gold, green, dekooning, mixed, ocean","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Men/3865/2266467/view","Men","Simis Gatenio","543.72","1340","2272","30","Ink, Acrylic, charcoal","Canvas","Greece","Featured in Inside The Studio","Ships in a cardboard box","think, woman, dream, face, figure, grey, imagine, ink, love, man, men, mind","2001.12.31","Men"
"https://www.saatchiart.com/art/Painting-TIC-TAC-TIC-TAC/724701/2220244/view","TIC-TAC,TIC-TAC","Adam Raid","1746.4","3050","1504","15","Acrylic","Canvas","United Kingdom","Artist featured in a collection","Ships in a crate","stencil, Pop art, street art, cartoon, cat, colorful, contemporary, sylvester, tweety, abstract, large, modern","2013.12.31","Cartoon"
"https://www.saatchiart.com/art/Painting-Backwater-of-river-Tisza/658904/2972136/view","Backwater of river Tisza","Shandor Alexander","405.6","560","865","18","Watercolor","Paper","Ukraine","Artist featured in a collection","Ships in a cardboard box","sale, water, shandor, sandor, art","2011.09.08","Landscape"
"https://www.saatchiart.com/art/Painting-artsketch-89-and-or-abstractafterthought/386627/2284203/view","artsketch # 89 and/or abstractafterthought","Harry Moody","320","480","1460","8","Oil","Canvas","United States","Featured in Inside The Studio","","bold, abstract expressionism, colorful, conceptual, abstract","2014.12.29","Abstract"
"https://www.saatchiart.com/art/Painting-Subhuman-Funk-no-4/898009/3088797/view","Subhuman Funk, no. 4","Aydin Hamami","1200","6350","205","12","Oil, Enamel, Adhesive, Bitumen","Canvas","United States","Artist featured in a collection","Ships in a crate","graffiti, street art, white abstract, NYC Artist, white abstract art, white and orange, Abstract Graffiti, large abstract art, aydin hamami, subhuman funk , white interior design","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Bahnfahrt-Journey-by-Train-RWV-142-07/731252/2882544/view","Bahnfahrt / Journey by Train, RWV 142-07","Stephan Reichmann","232.46","740","499","25","Oil, Photograph","Cardboard","Germany","Artist featured in a collection","Ships in a cardboard box","photograph, sky, snow, blue, spring, trees, white, winter, coaster ride, green, train journey","2013.03.30","Landscape"
"https://www.saatchiart.com/art/Painting-untitled/889730/3027626/view","untitled","Sofia Estrada-Osmycka","110.92","345","150","10","Tempera","Canvas","Poland","","Ships in a cardboard box","red, brown, canvas, collapse, earth, livingroom, explosion, expressive, abstract, abstraction, gray, interior","2013.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Sunset/724900/2552575/view","Sunset","Tomasz Modzelewski","456","445","1570","13","Gouache, Oil, Spray Paint","Paper","United States","Artist featured in a collection","Ships in a tube","beard, shapes, tie, violet, Mixed Media, Pop art, miami, geometry, illustration, mature, modern, muscle","2015.06.13","Culture"
"https://www.saatchiart.com/art/Painting-Halo/860863/3433177/view","Halo","Magdalena Morey","1253.16","2050","370","69","Acrylic, Watercolor, Pastel, Copper leaf","Canvas","Spain","Featured in the Catalog","Ships in a cardboard box","pink, red, reflective, blue, contemporary, contrast, copper, abstract, grey, landscape, modern, original","2016.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-Monkey-Soul/314224/1441585/view","Monkey Soul","Ad van Riel","271.86","930","909","4","Oil, Acrylic","Canvas","Netherlands","Featured in Inside The Studio","Ships in a cardboard box","red, soul, blue, thoughts, soft green, monkey","2012.08.01","Abstract"
"https://www.saatchiart.com/art/Painting-LunarPlant-1-2015/393522/2576135/view","LunarPlant #1, 2015","Jonathan Wills","75.69","400","690","14","Gouache","Paper","United Kingdom","Artist featured in a collection","Ships in a cardboard box","pink, plant, shadow, space, crater, flower, lunarplant, gouache, grey, leaf, lunar, moon","2014.12.31","Outer Space"
"https://www.saatchiart.com/art/Painting-Organic-nature/498648/3271286/view","Organic nature","Lucia Garcia Corrales","2513.72","5110","155","14","Acrylic","Canvas","Spain","Artist featured in a collection","Ships in a crate","painting, pieces, blue, texture, water, white, brown, organic, canvas, contemporary, grey, artwork","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-TIMEFRAME-Fairy-fellers-masterstroke/384756/2833046/view","TIMEFRAME" Fairy fellers masterstroke "","Diane Paulse","4200","10350","129","7","Gesso, Oil","Canvas, Wood, Other","United Kingdom","Artist featured in a collection","Ships in a cardboard box","canvas, stretched canvas, Painting weighs 20lbs, super light wooden frame, packaging bubble wrap and card, oil painting on gesso, gelutong wood","2016.02.13","Abstract"
"https://www.saatchiart.com/art/Painting-children-on-the-river-bank/753751/3295112/view","children on the river bank","Gabriel Glaiman","271.86","1140","127","2","Oil","Canvas","Argentina","Artist featured in a collection","Ships in a cardboard box","river, payground, children, grey scale, humble","2015.12.31","Culture"
"https://www.saatchiart.com/art/Painting-View-Through-Trees/283032/2472744/view","View Through Trees","Ron Cooper","2520","4010","1634","29","Oil","Canvas","United States","Artist featured in a collection","Ships in a crate","purple, red, blue, trees, white, bluegreen, architecture, nature, orange","2015.05.19","Landscape"
"https://www.saatchiart.com/art/Painting-Cowboy-planet/757443/2416811/view","Cowboy planet","jeppe Lauge","355.77","1390","260","3","Oil","Canvas","Netherlands","Artist featured in a collection","Ships in a crate","alienation, explorer, �original� culture, white view, fairytales, hikers","2012.12.31","Nature"
"https://www.saatchiart.com/art/Painting-Blossom/314224/2934588/view","Blossom","Ad van Riel","743.4","1990","407","8","Oil","Canvas","Netherlands","Featured in Inside The Studio","Ships in a cardboard box","people, blossom, spring, trees, color, connections, happiness, landscape, orange","2015.01.04","Abstract"
"https://www.saatchiart.com/art/Painting-Underwater-Moonlight/27231/3278149/view","Underwater Moonlight","Tim Fawcett","992.25","1140","234","13","Oil","Canvas","United Kingdom","Featured in Inside The Studio","Ships in a cardboard box","reclining, relaxing, sunbathing, bold, women, chrome, dark, asleep, holiday, interior, lit","2015.12.31","Women"
"https://www.saatchiart.com/art/Painting/402249/3261582/view","°°°","corinna wagner","185.26","719","477","15","Oil, Chalk, Gesso, Acrylic","Canvas","Germany","Featured in Inside The Studio","Ships in a cardboard box","painting, small, for sale, colors, abstract, mixed mediums","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-About-poetry-The-night-of-the-hummingbird/410324/1533161/view","About poetry-The night of the hummingbird","Paolo Cervino","2328.54","5000","2035","20","Acrylic","Canvas","Italy","Artist featured in a collection","Ships in a crate","painting, bird, sky, space, starry, stars, surrealism, geometric, landscape","2012.12.31","Fantasy"
"https://www.saatchiart.com/art/Painting-Gaming-not-allowed/661129/3461122/view","Gaming not allowed","Angeline Maas","2727.9","2410","56","6","Acrylic","Soft (Yarn, Cotton, Fabric)","Netherlands","Artist featured in a collection","Ships in a crate","acrylic, blue, boy, children, contemporary, bigpainting, gaming, impressionism, light, modern","2015.12.31","Children"
"https://www.saatchiart.com/art/Painting-driftwood/738871/2205803/view","driftwood","Steven McCarthy","560","2390","333","12","Acrylic","Canvas","","","","rocks, sky, branches, water, waves, fine art, clouds, hills, logs","2009.12.31","Beach"
"https://www.saatchiart.com/art/Painting-the-river-of-time/903444/3238963/view","the river of time","oksana ponomareva","1485.12","2190","424","14","Oil, Acrylic","Cardboard","Russia","Artist featured in a collection","Ships in a cardboard box","riddle, river, space, transformation, Space transformation, over time, the river of time , the birth of , mystery","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Lady-Godiva/43705/3148378/view","Lady Godiva","Benedicte Gele","556.96","980","1071","14","Chalk, Watercolor, Pastel, Gesso","Paper, Canvas","France","Featured in Inside The Studio","Ships in a cardboard box","equestrian artist, town, woman, london, Lady Godiva, city, animal, woman portrait, horse legend, equine nude, legend","2015.12.31","Horse"
"https://www.saatchiart.com/art/Painting-Unfinished-Quenching/33545/3480271/view","Unfinished Quenching","Fabio Coruzzi","522.6","930","590","25","acrylic, oil pastel,  gel ink, pencil, print","Canvas","United States","Featured in the Catalog","Ships in a tube","planet, plant, save, water, wet, business, desert, dry, energy, greed, human, life","2016.12.31","Culture"
"https://www.saatchiart.com/art/Painting-face-02/658817/3114587/view","face 02","Hisahiro Fukasawa","683.54","1990","386","31","Acrylic, Pencil, Metal","Wood, Paper","Japan","Artist featured in a collection","Ships in a cardboard box","pattern, red, silver, blue, tree, Japan, Japanese, face, flower, gold, portorait, leaf","2015.12.31","Portrait"
"https://www.saatchiart.com/art/Painting-COMPOSITION-N1-2/723599/3410914/view","COMPOSITION N1.2","Mila Morton","257.02","1440","76","4","Oil, Ink","Paper","Hong Kong","Artist featured in a collection","Ships in a tube","fine art, black and white , Chinese Art, contemporary, Asian Art, abstract, western art, minimal, new","2016.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Let-no-man-put-asunder/80479/3000516/view","Let no man put asunder","Ibrahim-dada Disu","400","1120","220","8","Acrylic","Canvas, Soft (Yarn, Cotton, Fabric)","United Kingdom","Artist featured in a collection","Ships in a cardboard box","romance, cubism, abstract, figurative, lover","2014.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-While-Dawn-Pours-In/665595/2563920/view","While Dawn Pours In","Mark Thompson","2145","8700","1690","20","Oil","Canvas","United Kingdom","Artist featured in a collection","Ships in a crate","snow, winter, amsterdam, air, city, Mark Thompson, architecture, ice, light","2015.06.16","Architecture"
"https://www.saatchiart.com/art/Painting-Beijing-Mountains-Noon/392336/3526402/view","Beijing Mountains, Noon","Sara Willett","1200.32","1120","93","7","Ink, Acrylic, Watercolor","Paper","United Kingdom","Featured in Inside The Studio","Ships in a tube","greys, haze,  mist, impression, stratum, mountains","2016.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-Bio-Signatures/182826/2441300/view","Bio Signatures","Laura McClanahan","1728","3750","799","6","Acrylic, Resin, quartz","Canvas","United States","Artist featured in a collection","Ships in a crate","purple, spiral, water, organic, circle, laura mcclanahan, crystals, flow, gold, green, nature","2015.03.29","Abstract"
"https://www.saatchiart.com/art/Painting-Picture-without-a-Title/779095/3472778/view","Picture without a Title","Ali Al Taiee","1859.68","1550","45","2","Oil","Canvas","Austria","Artist featured in a collection","Ships in a crate","painting, fine art, abstract, large, collectors favorite , oil","2012.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Traveling-in-the-golden-environment/248897/2216983/view","Traveling in the golden environment","Kaliya Kalacheva","2600.72","3250","905","28","Acrylic","Canvas","","Artist featured in a collection","Ships in a crate","traveling, golden painting, contemporary art, Contemporary Artist, environment, gold, golden, highway, contemporary landscape, inspiration, highway view","2013.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-Frankenstein-Elvis/866006/3094963/view","Frankenstein Elvis","mike patino","2300","880","263","22","Acrylic, Spray Paint, Enamel, Watercolor, Color","Canvas, Other","United States","Artist featured in a collection","Ships in a tube","pop, black and white , Pop art, street art, Elvis, Frankenstein, graffitti, abstract, modern, monster","2015.12.31","Pop Culture/Celebrity"
"https://www.saatchiart.com/art/Painting-Top-Dog/967039/3431753/view","Top Dog","Rosie Jones Newman","400","777","63","4","Oil","Canvas","United Kingdom","","Ships in a cardboard box","paths, relationships, roads, shadows, cat, body language, animals, dog, macedonia","2015.12.31","Animal"
"https://www.saatchiart.com/art/Painting-Beach-Day/913680/3158257/view","Beach Day","Emma Copley","614.25","2490","1044","38","Oil","Wood","United Kingdom","Featured in One to Watch","Ships in a cardboard box","beach, sailing, sea, summer, surfing, France, figures, holiday, landscape, ocean","2015.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-LITTLE-DRAGON-S-BLACK-FRIDAY/718742/3541466/view","LITTLE DRAGON'S BLACK FRIDAY","Celia Rung","587.79","1240","57","6","Oil, Pencil","Paper","Switzerland","Artist featured in a collection","Ships in a tube","urban, graffiti, Pop art, street art, city, animals, elephant, citylife, friends, fun, black friday, modern","2016.12.31","Graffiti"
"https://www.saatchiart.com/art/Painting-Her-smile/733440/2450842/view","Her smile.","Z E D","1087.44","3450","1077","7","Oil","Canvas","United States","Artist featured in a collection","Ships in a cardboard box","retro, yellow, brown, withe, erotic, girl, mystic, old","2014.04.17","Erotic"
"https://www.saatchiart.com/art/Painting-Roots-3/41103/3185535/view","Roots (3)","Luciano de Liberato","246.49","2950","550","12","Acrylic","Canvas","Italy","Featured in Inside The Studio","Ships in a crate","root, stern, luciano de liberato, genesis, root word, benigging, radish, origin","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Land-Reflections/65329/2923521/view","Land Reflections","Richard Whadcock","3036.01","34000","1430","68","Oil","Canvas","United Kingdom","Artist featured in a collection","Ships in a crate","SOUTHDOWNS, reflections, treeline, water, yellow, canvas, abstract, lake, landscape, light","2015.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-space-RDJ100/409374/3531372/view","space RDJ100","Dorota Jedrusik","2400","4024","58","8","Oil, Color","Canvas","Poland","Artist featured in a collection","Ships in a crate","large wall art, modern wall art, Contemporary Painting, original oil painting, Fine Art Painting, large abstract painting, multicolored art, Abstract oil painting, art by Dorota Jedrusik, colored abstract art","2016.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Figure-88/408149/3473710/view","Figure 88","Karen Darling","660","870","69","11","Acrylic, Charcoal, Ink, Pastel","Paper","Canada","Artist featured in a collection","Ships in a cardboard box","pink, black, bold, drawing, expressive, female, figurative","2016.12.31","Women"
"https://www.saatchiart.com/art/Painting-Implicit-Paragon/845347/3452847/view","Implicit Paragon","Kathleen Thoma","80","585","57","4","Ink, Paper","Paper","United States","Artist featured in a collection","Ships in a cardboard box","one of a kind, abstract, dream like, monotype on paper, Blues & Browns & Reds","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-THE-LITTLE-GLITTER-GIRL/755170/2939772/view","THE LITTLE GLITTER GIRL","sabine danze","4366","13000","936","20","Gesso","Canvas","France","Artist featured in a collection","Ships in a tube","beauty, portrait, realism, black and white , drawing on canvas","2015.12.31","Portrait"
"https://www.saatchiart.com/art/Painting-Mother-s-Day/676844/3324896/view","Mother's Day","Sarah Lapp","2304","4010","120","10","Oil, Spray Paint, Acrylic","Canvas","United States","Artist featured in a collection","Ships in a crate","abstract oil, sky, street art, Large abstract, abstract landscape, contemporary, contemporary abstract, modern","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-scinegue-4/712901/2400435/view","scinegue #4","Joshua Evans-Hooper","175.56","295","1817","18","Acrylic","Canvas","United Kingdom","Featured in One to Watch","Ships in a tube","acrylic, portrait, smile, brown, london, contemporary, ebony, expressionism, eyes, family, imiganitive, modern","2014.12.31","Portrait"
"https://www.saatchiart.com/art/Painting-January-Thaw/676033/2771769/view","January Thaw","William Kendall","1200","2910","1058","20","Acrylic","Canvas","United States","Featured in Inside The Studio","Ships in a cardboard box","rain, seasons, snow, thaw, wind, winter, yellow, abstract expressionism, colorful, multi-colored, modern, blue abstract","2016.01.04","Seasons"
"https://www.saatchiart.com/art/Painting/402249/3139038/view","°°°","corinna wagner","388.09","1399","809","24","Chalk, Charcoal, Gesso","Canvas","Germany","Featured in Inside The Studio","Ships in a cardboard box","painting, portrait, small, square, canvas, for sale, face, original","2015.12.31","Portrait"
"https://www.saatchiart.com/art/Painting-Savannah-Prince/95552/3103286/view","Savannah Prince","Karl Hamilton-Cox","299.3","790","396","9","Acrylic","Other","United Kingdom","Artist featured in a collection","Ships in a cardboard box","savannah, wildlife, africa, african, tusk, elephant, endangered","2015.12.31","Animal"
"https://www.saatchiart.com/art/Painting-l-immigrata/307504/3311273/view","l'immigrata","Melinda Borysevicz","7332","19500","266","12","Oil","Other","Italy","Artist featured in a collection","Ships in a crate","boat, traveler, valley, woman, dog, man","2015.12.31","People"
"https://www.saatchiart.com/art/Painting-Becoming-One-Finley-I-Mid-Spring/879760/2955578/view","Becoming One: Finley I (Mid Spring)","Leah Wilson","900","2490","739","28","Oil","Wood","United States","Artist featured in a collection","Ships in a crate","prairie, science, seasons, wetlands, change, ecology, abstract","2010.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-Gleam/166654/3329819/view","Gleam","Elizabeth Elkin","1200","2750","260","8","Oil","Canvas","Canada","Artist featured in a collection","Ships in a cardboard box","black, shimmer, expressionism, grey, nature, orange","2014.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Peacocking/678261/3016940/view","Peacocking","Katrina Majkut","4464","4050","361","16","Oil","Canvas","","Artist featured in a collection","Ships in a crate","bird, wealth,  blue,  gold,  pattern, victorian, 1970s, couch, damask, furniture,  floral,  peacock","2014.12.31","Interiors"
"https://www.saatchiart.com/art/Painting-Structure-I/416833/2668724/view","Structure I","Taeil Kim","1200","6550","3321","102","Oil","Canvas","South Korea","Featured in Inside The Studio","","blue, woman, oilpainting, nudepainting, figureart, taeil kim, nude","2015.09.30","Nude"
"https://www.saatchiart.com/art/Painting-Love-Peace-And-Coffee/787418/2875868/view","Love, Peace And Coffee","ati sedgwick","1890","2710","1613","47","Acrylic, Gesso, Oil","Canvas","United States","Artist featured in a collection","Ships in a tube","scribble, writing, fine art, graffiti, street art, contemporary, drips, abstract, minimalist, modern, numbers","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Ventura-Park/326116/2247495/view","Ventura. Park.","Gregory Radionov","154","240","1597","35","Gouache, Watercolor, Tempera","Paper","United States","Artist featured in a collection","","park, gregory radionov, tree, dog, ventura, grass, green, harbor","2013.08.13","Tree"
"https://www.saatchiart.com/art/Painting-Send-In-A-Clown/708060/3345740/view",""Send In A Clown"","Barbara Krupp","1600","4410","264","12","Acrylic","Canvas","United States","Artist featured in a collection","Ships in a cardboard box","primary, red, serious, square, yellow, organic, different, figurative, happy, orange","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Jug-and-bowl/937191/3280878/view","Jug and bowl","rosy modet","146.28","220","291","17","Oil","Canvas","Spain","Featured in the Catalog","Ships in a cardboard box","bowl, white, still life, Pallet knife, golden, grey, interior, jug, kitchen","2015.12.31","Still Life"
"https://www.saatchiart.com/art/Painting-The-Ascending-Happiness-of-your-Presence/288556/3082291/view","The Ascending Happiness of your Presence","Olivier Lamboray","581.15","3930","501","33","Acrylic","Canvas","Belgium","Artist featured in a collection","Ships in a tube","sea,  dog,  Brooklyn,  architecture,  Dream, NYC,  climate change,  stairs","2015.12.31","Cities"
"https://www.saatchiart.com/art/Painting-Balcan-epic/845842/2784929/view",""Balcan epic"","Mónika Üveges","4453","2850","216","10","Oil","Canvas","Hungary","","Ships in a tube","ritual, body, figural, connection, dance, expressionism, figural abstract, nudes","2015.12.31","Body"
"https://www.saatchiart.com/art/Painting-INAUGURATION/308283/3144564/view","INAUGURATION","John A Sargent III","2880","13000","490","17","Oil","Canvas","United States","Featured in Inside The Studio","Ships in a crate","sky, blue, clouds, time and space, light","2015.12.31","Nature"
"https://www.saatchiart.com/art/Painting-Choker/783809/3372000/view","Choker","Julia Kuzina","464.92","610","240","2","Oil","Canvas","Russia","Artist featured in a collection","Ships in a cardboard box","sad, sorrow, blue, lowbrow, pop surrealism, choker, tatto, red eyes, pink hair, girl, water plants, lily","2015.12.31","Women"
"https://www.saatchiart.com/art/Painting-winter-night/934378/3444003/view","winter night","Vira Ustianska","388.09","360","82","8","Oil","Canvas","Ukraine","","Ships in a cardboard box","sleep, snow, blue, winter, city, landscape, night","2016.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-Inside-the-Night/93309/2748954/view","Inside the Night","Chris Veeneman","2186.7","3050","1466","49","Oil","Canvas","France","Artist featured in a collection","Ships in a cardboard box","birds, fireflies, contrast, gold, nature, night","2015.11.02","Nature"
"https://www.saatchiart.com/art/Painting-Miniature-May-Day/787852/2486455/view","Miniature - May Day","Julie Drake","25","135","579","34","Acrylic","Wood","United Kingdom","","Ships in a cardboard box","painterly, boat, expressive, atmospheric, modern","2015.05.10","Boat"
"https://www.saatchiart.com/art/Painting-Her-Majesty/657966/2079827/view","Her Majesty","Marcos Terol","2793.46","4910","580","15","oil","Canvas","Spain","Artist featured in a collection","Ships in a tube","queen, yellow, french, marie antoinette, period costume, aristocrazy","2013.12.31","Fashion"
"https://www.saatchiart.com/art/Painting-Suggestion-16/651106/3022309/view","Suggestion 16","Ira Ivanova","1552.36","2090","900","22","Acrylic","Canvas","Norway","Featured in the Catalog","Ships in a cardboard box","shapes, variations, connections, fresh colors, spontaneus, depends spots, expression, clean liness, harmony, joy, balance","2015.12.31","Abstract"
"https://www.saatchiart.com/art/Painting-Autumn-Aspens/821365/3520928/view","Autumn Aspens","Jenny Wilson","376.25","1340","38","4","Acrylic","Paper","United States","Artist featured in a collection","Ships in a crate","acrylic, paper, seasons, blurry, trees, Tonalist, dramatic, aspens, autumn, landscape, maroon, moody","2015.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-Greyhound/679288/2932683/view","Greyhound","Kate Hanlon","1200","3250","379","13","Oil","Canvas","United States","Artist featured in a collection","Ships in a cardboard box","Milton Avery, purple, black, dog, greyhound","2012.12.31","Animal"
"https://www.saatchiart.com/art/Painting-In-the-Afternoon/13486/3388958/view","In the Afternoon","Jiaur Rahman","154","215","172","22","Watercolor","Paper","India","Artist featured in a collection","Ships in a tube","riverside, sunset, afternoon, forest, garden, landscape","2007.12.31","Landscape"
"https://www.saatchiart.com/art/Painting-Landscape-Grand-Canyon-Oil-Painting-Impressionism-Hand-Painted-Traditional-Art/503607/2805243/view","Landscape Grand Canyon Oil Painting Impressionism Hand Painted Traditional Art","Vahe Yeremyan","720","597","1434","29","Oil","Canvas","United States","Featured in the Catalog","Ships in a cardboard box","realism, yellow, fine art, oil painting, oil on canvas, Original Painting, light red, grand canyon, hand painted, traditional art, landscape, ocher","2016.01.11","Landscape"
"https://www.saatchiart.com/art/Painting-Ship-of-Fools/307920/1496485/view","Ship of Fools","Tess Gumbin","864","2150","1267","9","Oil","Canvas","United States","Artist featured in a collection","Ships in a crate","painting, realism, surrealism, photorealism, dog, figures, man, nude","2010.12.31","People"
"https://www.saatchiart.com/art/Painting-La-Danse-de-la-r-alit/397349/2657526/view","La Danse de la réalité","Nuria Baena","70","290","450","7","Acrylic","Paper","Spain","","Ships in a cardboard box","jodorowsky, alejandro, cinema, dance, alejandro jodorowsky, La Danse de la Realit�, Prullansky","2013.08.14","Cinema"
"https://www.saatchiart.com/art/Painting-Street-Car/811635/3448208/view","Street Car","Ollie Le Brocq","107.38","255","67","9","Oil","Other","United Kingdom","","Ships in a cardboard box","blue, street, train, trains, tram, Cityscape, city, Trams, orange","2016.12.31","Architecture"
